REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
TAS1,2020/11/28 15:30:00,1096.18,27.34,TRADE
TAS1,2020/11/28 16:00:00,1114.17,93.59,TRADE
TAS1,2020/11/28 16:30:00,1135.46,66.76,TRADE
TAS1,2020/11/28 17:00:00,1138.61,46.20,TRADE
TAS1,2020/11/28 17:30:00,1136.11,55.29,TRADE
TAS1,2020/11/28 18:00:00,1163.88,97.48,TRADE
TAS1,2020/11/28 18:30:00,1166.32,67.05,TRADE
TAS1,2020/11/28 19:00:00,1147.78,63.41,TRADE
TAS1,2020/11/28 19:30:00,1155.07,35.71,TRADE
TAS1,2020/11/28 20:00:00,1166.8,78.25,TRADE
TAS1,2020/11/28 20:30:00,1150.06,82.05,TRADE
TAS1,2020/11/28 21:00:00,1114.71,41.25,TRADE
TAS1,2020/11/28 21:30:00,1093.69,64.32,TRADE
TAS1,2020/11/28 22:00:00,1076.36,43.54,TRADE
TAS1,2020/11/28 22:30:00,1053.12,78.32,TRADE
TAS1,2020/11/28 23:00:00,1035.68,74.02,TRADE
TAS1,2020/11/28 23:30:00,1034.83,294.47,TRADE
TAS1,2020/11/29 00:00:00,1022.76,190.06,TRADE
TAS1,2020/11/29 00:30:00,1015.2,85.32,TRADE
TAS1,2020/11/29 01:00:00,992.8,85.48,TRADE
TAS1,2020/11/29 01:30:00,946.03,79.04,TRADE
TAS1,2020/11/29 02:00:00,927.25,46.91,TRADE
TAS1,2020/11/29 02:30:00,894.9,42.06,TRADE
TAS1,2020/11/29 03:00:00,881.51,40.60,TRADE
TAS1,2020/11/29 03:30:00,878.31,40.34,TRADE
TAS1,2020/11/29 04:00:00,868.18,40.24,TRADE
TAS1,2020/11/29 04:30:00,898.31,40.34,TRADE
TAS1,2020/11/29 05:00:00,889.76,40.34,TRADE
TAS1,2020/11/29 05:30:00,902.92,39.92,TRADE
TAS1,2020/11/29 06:00:00,948.21,36.75,TRADE
TAS1,2020/11/29 06:30:00,985.08,54.34,TRADE
TAS1,2020/11/29 07:00:00,948.68,27.53,TRADE
TAS1,2020/11/29 07:30:00,961.78,31.40,TRADE
TAS1,2020/11/29 08:00:00,677.44,40.34,TRADE
TAS1,2020/11/29 08:30:00,677.4,48.28,TRADE
TAS1,2020/11/29 09:00:00,710.49,32.56,TRADE
TAS1,2020/11/29 09:30:00,782.92,35.08,TRADE
TAS1,2020/11/29 10:00:00,905.45,40.34,TRADE
TAS1,2020/11/29 10:30:00,848.63,40.34,TRADE
TAS1,2020/11/29 11:00:00,827.53,40.34,TRADE
TAS1,2020/11/29 11:30:00,804.1,40.34,TRADE
TAS1,2020/11/29 12:00:00,792.04,40.70,TRADE
TAS1,2020/11/29 12:30:00,762.77,40.34,TRADE
TAS1,2020/11/29 13:00:00,734.7,38.07,TRADE
TAS1,2020/11/29 13:30:00,720.66,31.12,TRADE
TAS1,2020/11/29 14:00:00,803.79,40.34,TRADE
TAS1,2020/11/29 14:30:00,841.11,40.70,TRADE
TAS1,2020/11/29 15:00:00,849.93,41.07,TRADE
TAS1,2020/11/29 15:30:00,891.09,36.87,TRADE
TAS1,2020/11/29 16:00:00,935.05,35.38,TRADE
TAS1,2020/11/29 16:30:00,964.61,37.39,TRADE
TAS1,2020/11/29 17:00:00,1011.19,37.01,TRADE
TAS1,2020/11/29 17:30:00,1030.59,36.72,TRADE
TAS1,2020/11/29 18:00:00,1054.23,40.18,TRADE
TAS1,2020/11/29 18:30:00,1031.35,40.34,TRADE
TAS1,2020/11/29 19:00:00,1037,40.34,TRADE
TAS1,2020/11/29 19:30:00,1060.91,65.01,TRADE
TAS1,2020/11/29 20:00:00,1071.76,65.46,TRADE
TAS1,2020/11/29 20:30:00,1068.47,60.58,TRADE
TAS1,2020/11/29 21:00:00,1043.78,39.83,TRADE
TAS1,2020/11/29 21:30:00,1037.74,41.42,TRADE
TAS1,2020/11/29 22:00:00,1012.35,40.34,TRADE
TAS1,2020/11/29 22:30:00,980.05,41.92,TRADE
TAS1,2020/11/29 23:00:00,978.97,40.34,TRADE
TAS1,2020/11/29 23:30:00,959.76,48.73,TRADE
TAS1,2020/11/30 00:00:00,974.05,49.54,TRADE
TAS1,2020/11/30 00:30:00,986.64,51.63,TRADE
TAS1,2020/11/30 01:00:00,979.68,65.67,TRADE
TAS1,2020/11/30 01:30:00,978.47,80.18,TRADE
TAS1,2020/11/30 02:00:00,980.35,80.18,TRADE
TAS1,2020/11/30 02:30:00,974.46,80.18,TRADE
TAS1,2020/11/30 03:00:00,969.77,80.18,TRADE
TAS1,2020/11/30 03:30:00,980.72,80.18,TRADE
TAS1,2020/11/30 04:00:00,992.28,80.36,TRADE
TAS1,2020/11/30 04:30:00,1010.38,80.70,TRADE
TAS1,2020/11/30 05:00:00,1041.32,115.28,TRADE
TAS1,2020/11/30 05:30:00,1094.91,80.36,TRADE
TAS1,2020/11/30 06:00:00,1142.08,80.38,TRADE
TAS1,2020/11/30 06:30:00,1186.08,80.38,TRADE
TAS1,2020/11/30 07:00:00,1200.9,80.96,TRADE
TAS1,2020/11/30 07:30:00,1180.35,80.48,TRADE
TAS1,2020/11/30 08:00:00,1150.11,80.38,TRADE
TAS1,2020/11/30 08:30:00,1119.23,80.36,TRADE
TAS1,2020/11/30 09:00:00,1083.95,80.38,TRADE
TAS1,2020/11/30 09:30:00,1068.61,80.38,TRADE
TAS1,2020/11/30 10:00:00,1054,80.38,TRADE
TAS1,2020/11/30 10:30:00,1046.33,80.38,TRADE
TAS1,2020/11/30 11:00:00,1054.1,80.71,TRADE
TAS1,2020/11/30 11:30:00,1034.33,92.01,TRADE
TAS1,2020/11/30 12:00:00,1002.94,80.38,TRADE
TAS1,2020/11/30 12:30:00,1003.49,80.37,TRADE
TAS1,2020/11/30 13:00:00,976.41,80.37,TRADE
TAS1,2020/11/30 13:30:00,989.58,80.37,TRADE
TAS1,2020/11/30 14:00:00,988.95,80.36,TRADE
TAS1,2020/11/30 14:30:00,996.08,80.36,TRADE
TAS1,2020/11/30 15:00:00,992.52,54.16,TRADE
TAS1,2020/11/30 15:30:00,1002.52,50.28,TRADE
TAS1,2020/11/30 16:00:00,1017.74,49.45,TRADE
TAS1,2020/11/30 16:30:00,1026.47,46.59,TRADE
TAS1,2020/11/30 17:00:00,1053.78,54.57,TRADE
TAS1,2020/11/30 17:30:00,1069.46,37.48,TRADE
TAS1,2020/11/30 18:00:00,1108.72,45.33,TRADE
TAS1,2020/11/30 18:30:00,1100.7,52.41,TRADE
TAS1,2020/11/30 19:00:00,1093.31,81.42,TRADE
TAS1,2020/11/30 19:30:00,1096.58,67.63,TRADE
TAS1,2020/11/30 20:00:00,1086.76,49.74,TRADE
TAS1,2020/11/30 20:30:00,1067.24,53.08,TRADE
TAS1,2020/11/30 21:00:00,1017.71,33.09,TRADE
TAS1,2020/11/30 21:30:00,995.79,33.93,TRADE
TAS1,2020/11/30 22:00:00,948.06,113.27,TRADE
TAS1,2020/11/30 22:30:00,918.92,46.17,TRADE
TAS1,2020/11/30 23:00:00,893.75,43.57,TRADE
TAS1,2020/11/30 23:30:00,875.23,40.34,TRADE
TAS1,2020/12/01 00:00:00,874.35,39.78,TRADE
