REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
TAS1,2020/12/10 05:00:00,973.1,35.26,TRADE
TAS1,2020/12/10 05:30:00,1029.92,29.51,TRADE
TAS1,2020/12/10 06:00:00,1096.69,36.36,TRADE
TAS1,2020/12/10 06:30:00,1117.03,26.13,TRADE
TAS1,2020/12/10 07:00:00,1090.07,28.54,TRADE
TAS1,2020/12/10 07:30:00,1082.6,6.36,TRADE
TAS1,2020/12/10 08:00:00,1075.89,8.88,TRADE
TAS1,2020/12/10 08:30:00,1077.9,122.82,TRADE
TAS1,2020/12/10 09:00:00,1073.35,115.98,TRADE
TAS1,2020/12/10 09:30:00,1031.21,40.33,TRADE
TAS1,2020/12/10 10:00:00,979.6,40.32,TRADE
TAS1,2020/12/10 10:30:00,977.75,39.68,TRADE
TAS1,2020/12/10 11:00:00,970.55,40.32,TRADE
TAS1,2020/12/10 11:30:00,952.41,29.82,TRADE
TAS1,2020/12/10 12:00:00,951.65,50.52,TRADE
TAS1,2020/12/10 12:30:00,942.32,41.65,TRADE
TAS1,2020/12/10 13:00:00,962.4,46.17,TRADE
TAS1,2020/12/10 13:30:00,977.84,47.93,TRADE
TAS1,2020/12/10 14:00:00,974.81,50.32,TRADE
TAS1,2020/12/10 14:30:00,956.94,47.71,TRADE
TAS1,2020/12/10 15:00:00,970.68,50.32,TRADE
TAS1,2020/12/10 15:30:00,970.28,47,TRADE
TAS1,2020/12/10 16:00:00,1016.52,50.32,TRADE
TAS1,2020/12/10 16:30:00,1032.97,50.32,TRADE
TAS1,2020/12/10 17:00:00,1059.34,44.14,TRADE
TAS1,2020/12/10 17:30:00,1077.91,43.93,TRADE
TAS1,2020/12/10 18:00:00,1101.55,30.13,TRADE
TAS1,2020/12/10 18:30:00,1122.98,45.07,TRADE
TAS1,2020/12/10 19:00:00,1135.38,39.95,TRADE
TAS1,2020/12/10 19:30:00,1123.41,5.27,TRADE
TAS1,2020/12/10 20:00:00,1138.05,19.61,TRADE
TAS1,2020/12/10 20:30:00,1145.47,34.93,TRADE
TAS1,2020/12/10 21:00:00,1139.56,19.06,TRADE
TAS1,2020/12/10 21:30:00,1086.93,-0.64,TRADE
TAS1,2020/12/10 22:00:00,1068.9,23.10,TRADE
TAS1,2020/12/10 22:30:00,1070.12,34.57,TRADE
TAS1,2020/12/10 23:00:00,1054,34.43,TRADE
TAS1,2020/12/10 23:30:00,1040.57,32.12,TRADE
TAS1,2020/12/11 00:00:00,1016.09,34.79,TRADE
TAS1,2020/12/11 00:30:00,1003.39,23.62,TRADE
TAS1,2020/12/11 01:00:00,975.89,5.39,TRADE
TAS1,2020/12/11 01:30:00,965.63,20.22,TRADE
TAS1,2020/12/11 02:00:00,972.64,20.21,TRADE
TAS1,2020/12/11 02:30:00,983.16,25.72,TRADE
TAS1,2020/12/11 03:00:00,966.29,21.52,TRADE
TAS1,2020/12/11 03:30:00,962.87,30.12,TRADE
TAS1,2020/12/11 04:00:00,1005.72,35.43,TRADE
TAS1,2020/12/11 04:30:00,1031.77,37.22,TRADE
TAS1,2020/12/11 05:00:00,1058.17,38.64,TRADE
TAS1,2020/12/11 05:30:00,1090.18,41.03,TRADE
TAS1,2020/12/11 06:00:00,1136.08,9.08,TRADE
TAS1,2020/12/11 06:30:00,1215.04,12.78,TRADE
TAS1,2020/12/11 07:00:00,1256.87,40.32,TRADE
TAS1,2020/12/11 07:30:00,1244.66,-0.75,TRADE
TAS1,2020/12/11 08:00:00,1230.48,46.55,TRADE
TAS1,2020/12/11 08:30:00,1232.41,-25.27,TRADE
TAS1,2020/12/11 09:00:00,1190.56,53.99,TRADE
TAS1,2020/12/11 09:30:00,1150.79,61.20,TRADE
TAS1,2020/12/11 10:00:00,1115.2,41.05,TRADE
TAS1,2020/12/11 10:30:00,1075.83,40.32,TRADE
TAS1,2020/12/11 11:00:00,1042.67,40.32,TRADE
TAS1,2020/12/11 11:30:00,1012.85,40.32,TRADE
TAS1,2020/12/11 12:00:00,997.03,40.32,TRADE
TAS1,2020/12/11 12:30:00,962.47,40.32,TRADE
TAS1,2020/12/11 13:00:00,946.01,40.32,TRADE
TAS1,2020/12/11 13:30:00,947.84,40.32,TRADE
TAS1,2020/12/11 14:00:00,958.63,40.32,TRADE
TAS1,2020/12/11 14:30:00,975.88,40.32,TRADE
TAS1,2020/12/11 15:00:00,998.1,40.25,TRADE
TAS1,2020/12/11 15:30:00,1026.22,40.32,TRADE
TAS1,2020/12/11 16:00:00,1049.51,40.32,TRADE
TAS1,2020/12/11 16:30:00,1086.93,40.32,TRADE
TAS1,2020/12/11 17:00:00,1121.56,40.32,TRADE
TAS1,2020/12/11 17:30:00,1154.72,38.34,TRADE
TAS1,2020/12/11 18:00:00,1188.32,14.58,TRADE
TAS1,2020/12/11 18:30:00,1213.13,32.87,TRADE
TAS1,2020/12/11 19:00:00,1208.15,34.40,TRADE
TAS1,2020/12/11 19:30:00,1186.15,5.45,TRADE
TAS1,2020/12/11 20:00:00,1184.48,18.41,TRADE
TAS1,2020/12/11 20:30:00,1192.02,38.30,TRADE
TAS1,2020/12/11 21:00:00,1172.78,36.95,TRADE
TAS1,2020/12/11 21:30:00,1141.35,35.20,TRADE
TAS1,2020/12/11 22:00:00,1117.96,35.98,TRADE
TAS1,2020/12/11 22:30:00,1108.82,40.22,TRADE
TAS1,2020/12/11 23:00:00,1079.64,39.15,TRADE
TAS1,2020/12/11 23:30:00,1055.18,40.29,TRADE
TAS1,2020/12/12 00:00:00,1038.35,38.63,TRADE
TAS1,2020/12/12 00:30:00,1035.74,37.65,TRADE
TAS1,2020/12/12 01:00:00,1016.37,36.39,TRADE
TAS1,2020/12/12 01:30:00,1002.61,23.31,TRADE
TAS1,2020/12/12 02:00:00,1008.09,11.94,TRADE
TAS1,2020/12/12 02:30:00,1000.37,32.06,TRADE
TAS1,2020/12/12 03:00:00,983.07,23.24,TRADE
TAS1,2020/12/12 03:30:00,994.33,25.30,TRADE
TAS1,2020/12/12 04:00:00,980.18,10.14,TRADE
TAS1,2020/12/12 04:30:00,978.33,-0.46,TRADE
TAS1,2020/12/12 05:00:00,999.53,-14.19,TRADE
TAS1,2020/12/12 05:30:00,1018.02,8.42,TRADE
TAS1,2020/12/12 06:00:00,1023.48,40.32,TRADE
TAS1,2020/12/12 06:30:00,1048.48,40.32,TRADE
TAS1,2020/12/12 07:00:00,1052.33,39.49,TRADE
TAS1,2020/12/12 07:30:00,1050.52,40.32,TRADE
TAS1,2020/12/12 08:00:00,1041.2,40.32,TRADE
TAS1,2020/12/12 08:30:00,1024.2,40.32,TRADE
TAS1,2020/12/12 09:00:00,1022.42,40.68,TRADE
TAS1,2020/12/12 09:30:00,1009.07,40.32,TRADE
TAS1,2020/12/12 10:00:00,991.04,40.32,TRADE
TAS1,2020/12/12 10:30:00,970.21,40.32,TRADE
TAS1,2020/12/12 11:00:00,948.69,40.32,TRADE
TAS1,2020/12/12 11:30:00,928.68,40.32,TRADE
TAS1,2020/12/12 12:00:00,919.83,40.32,TRADE
TAS1,2020/12/12 12:30:00,885.35,40.32,TRADE
TAS1,2020/12/12 13:00:00,904.66,40.32,TRADE
TAS1,2020/12/12 13:30:00,902.59,34.99,TRADE
TAS1,2020/12/12 14:00:00,910.53,39.83,TRADE
TAS1,2020/12/12 14:30:00,914.43,18.16,TRADE
TAS1,2020/12/12 15:00:00,922.02,27.02,TRADE
TAS1,2020/12/12 15:30:00,935.33,18.69,TRADE
TAS1,2020/12/12 16:00:00,970.04,32.77,TRADE
TAS1,2020/12/12 16:30:00,968.1,33.45,TRADE
TAS1,2020/12/12 17:00:00,1003.36,36.46,TRADE
TAS1,2020/12/12 17:30:00,1041.9,18.34,TRADE
TAS1,2020/12/12 18:00:00,1076.56,37.11,TRADE
TAS1,2020/12/12 18:30:00,1078.58,46.51,TRADE
TAS1,2020/12/12 19:00:00,1087.25,38.54,TRADE
TAS1,2020/12/12 19:30:00,1098.3,32.08,TRADE
TAS1,2020/12/12 20:00:00,1106.64,36.91,TRADE
TAS1,2020/12/12 20:30:00,1099.52,35.19,TRADE
TAS1,2020/12/12 21:00:00,1072.14,36.51,TRADE
TAS1,2020/12/12 21:30:00,1050.97,41.86,TRADE
TAS1,2020/12/12 22:00:00,1011.85,37.62,TRADE
TAS1,2020/12/12 22:30:00,979.5,35.25,TRADE
TAS1,2020/12/12 23:00:00,962.94,21.43,TRADE
TAS1,2020/12/12 23:30:00,959.77,25.98,TRADE
TAS1,2020/12/13 00:00:00,940.22,15.66,TRADE
TAS1,2020/12/13 00:30:00,921.34,20.86,TRADE
TAS1,2020/12/13 01:00:00,916.13,31.68,TRADE
TAS1,2020/12/13 01:30:00,915.28,33.28,TRADE
TAS1,2020/12/13 02:00:00,908.51,23.29,TRADE
TAS1,2020/12/13 02:30:00,920.63,-9.67,TRADE
TAS1,2020/12/13 03:00:00,920.82,-9.39,TRADE
TAS1,2020/12/13 03:30:00,912.82,15.53,TRADE
TAS1,2020/12/13 04:00:00,912.86,40.32,TRADE
TAS1,2020/12/13 04:30:00,919.58,20.34,TRADE
TAS1,2020/12/13 05:00:00,934.67,9.43,TRADE
TAS1,2020/12/13 05:30:00,935.83,29.21,TRADE
TAS1,2020/12/13 06:00:00,930.97,40.32,TRADE
TAS1,2020/12/13 06:30:00,947.95,40.32,TRADE
TAS1,2020/12/13 07:00:00,962.46,41,TRADE
TAS1,2020/12/13 07:30:00,963.33,41.34,TRADE
TAS1,2020/12/13 08:00:00,980.4,40.66,TRADE
TAS1,2020/12/13 08:30:00,995.47,41.34,TRADE
TAS1,2020/12/13 09:00:00,975.11,40.66,TRADE
TAS1,2020/12/13 09:30:00,961.76,40.32,TRADE
TAS1,2020/12/13 10:00:00,950.58,40.32,TRADE
TAS1,2020/12/13 10:30:00,949.05,40.32,TRADE
TAS1,2020/12/13 11:00:00,921,40.32,TRADE
TAS1,2020/12/13 11:30:00,920.21,40.32,TRADE
TAS1,2020/12/13 12:00:00,920.71,40.32,TRADE
TAS1,2020/12/13 12:30:00,909.5,40.32,TRADE
TAS1,2020/12/13 13:00:00,919.63,38.56,TRADE
TAS1,2020/12/13 13:30:00,925.25,4.01,TRADE
TAS1,2020/12/13 14:00:00,932.32,22.16,TRADE
TAS1,2020/12/13 14:30:00,940.59,27.77,TRADE
TAS1,2020/12/13 15:00:00,946.08,31.03,TRADE
TAS1,2020/12/13 15:30:00,971.59,24.30,TRADE
TAS1,2020/12/13 16:00:00,1011.83,33.78,TRADE
TAS1,2020/12/13 16:30:00,1048.09,38.90,TRADE
TAS1,2020/12/13 17:00:00,1094.46,15.20,TRADE
TAS1,2020/12/13 17:30:00,1107.11,21.32,TRADE
TAS1,2020/12/13 18:00:00,1116.72,25.64,TRADE
TAS1,2020/12/13 18:30:00,1127.77,11.83,TRADE
TAS1,2020/12/13 19:00:00,1129.32,11.83,TRADE
TAS1,2020/12/13 19:30:00,1122.26,3.50,TRADE
TAS1,2020/12/13 20:00:00,1123.23,-0.66,TRADE
TAS1,2020/12/13 20:30:00,1123.52,-0.66,TRADE
TAS1,2020/12/13 21:00:00,1088.81,34.82,TRADE
TAS1,2020/12/13 21:30:00,1052.47,38.39,TRADE
TAS1,2020/12/13 22:00:00,1005.74,27.93,TRADE
TAS1,2020/12/13 22:30:00,979.23,44.26,TRADE
TAS1,2020/12/13 23:00:00,953.39,18.06,TRADE
TAS1,2020/12/13 23:30:00,937.59,10.56,TRADE
TAS1,2020/12/14 00:00:00,926.42,-0.03,TRADE
TAS1,2020/12/14 00:30:00,919.39,9.21,TRADE
TAS1,2020/12/14 01:00:00,908.37,9.66,TRADE
TAS1,2020/12/14 01:30:00,899.74,6.06,TRADE
TAS1,2020/12/14 02:00:00,899.16,7.70,TRADE
TAS1,2020/12/14 02:30:00,903.63,9.73,TRADE
TAS1,2020/12/14 03:00:00,900.73,17.09,TRADE
TAS1,2020/12/14 03:30:00,912.38,12.91,TRADE
TAS1,2020/12/14 04:00:00,929.68,8.86,TRADE
TAS1,2020/12/14 04:30:00,960.91,9.71,TRADE
TAS1,2020/12/14 05:00:00,998.17,5,TRADE
TAS1,2020/12/14 05:30:00,1036.49,9.85,TRADE
TAS1,2020/12/14 06:00:00,1084.05,22.62,TRADE
TAS1,2020/12/14 06:30:00,1119.9,38.74,TRADE
TAS1,2020/12/14 07:00:00,1134.1,39.57,TRADE
TAS1,2020/12/14 07:30:00,1119.37,39.92,TRADE
TAS1,2020/12/14 08:00:00,1098.54,39.26,TRADE
TAS1,2020/12/14 08:30:00,1084.24,39.44,TRADE
TAS1,2020/12/14 09:00:00,1074.96,43.41,TRADE
TAS1,2020/12/14 09:30:00,1047.18,88.46,TRADE
TAS1,2020/12/14 10:00:00,1019.98,28.60,TRADE
TAS1,2020/12/14 10:30:00,1004.5,44.71,TRADE
TAS1,2020/12/14 11:00:00,1009.41,40.06,TRADE
TAS1,2020/12/14 11:30:00,1034.24,39.84,TRADE
TAS1,2020/12/14 12:00:00,1025.74,40.14,TRADE
TAS1,2020/12/14 12:30:00,1018.84,37.73,TRADE
TAS1,2020/12/14 13:00:00,1020.87,45.75,TRADE
TAS1,2020/12/14 13:30:00,1025.8,45.28,TRADE
TAS1,2020/12/14 14:00:00,1067.34,60.34,TRADE
TAS1,2020/12/14 14:30:00,1097.71,28.81,TRADE
TAS1,2020/12/14 15:00:00,1100.82,11.82,TRADE
TAS1,2020/12/14 15:30:00,1102.21,11.83,TRADE
TAS1,2020/12/14 16:00:00,1144.09,11.83,TRADE
TAS1,2020/12/14 16:30:00,1177.91,11.82,TRADE
TAS1,2020/12/14 17:00:00,1181.71,11.82,TRADE
TAS1,2020/12/14 17:30:00,1186.23,11.82,TRADE
TAS1,2020/12/14 18:00:00,1194.11,11.82,TRADE
TAS1,2020/12/14 18:30:00,1186.99,11.82,TRADE
TAS1,2020/12/14 19:00:00,1184.85,11.82,TRADE
TAS1,2020/12/14 19:30:00,1173.57,11.82,TRADE
TAS1,2020/12/14 20:00:00,1145.76,11.84,TRADE
TAS1,2020/12/14 20:30:00,1137.68,40.52,TRADE
TAS1,2020/12/14 21:00:00,1129.32,41.03,TRADE
TAS1,2020/12/14 21:30:00,1120.22,40.97,TRADE
TAS1,2020/12/14 22:00:00,1077.74,42.01,TRADE
TAS1,2020/12/14 22:30:00,1018.15,42.47,TRADE
TAS1,2020/12/14 23:00:00,1022.23,46.49,TRADE
TAS1,2020/12/14 23:30:00,989.63,41.34,TRADE
TAS1,2020/12/15 00:00:00,1006.97,41.34,TRADE
TAS1,2020/12/15 00:30:00,1015.8,41.34,TRADE
TAS1,2020/12/15 01:00:00,1017.82,41.34,TRADE
TAS1,2020/12/15 01:30:00,991.7,48.72,TRADE
TAS1,2020/12/15 02:00:00,978.65,52.12,TRADE
TAS1,2020/12/15 02:30:00,984.78,52.59,TRADE
TAS1,2020/12/15 03:00:00,980.94,55.44,TRADE
TAS1,2020/12/15 03:30:00,973.83,53.89,TRADE
TAS1,2020/12/15 04:00:00,995.73,50.72,TRADE
TAS1,2020/12/15 04:30:00,1032.27,50.81,TRADE
TAS1,2020/12/15 05:00:00,1070.97,55.53,TRADE
TAS1,2020/12/15 05:30:00,1131.22,57.83,TRADE
TAS1,2020/12/15 06:00:00,1164.83,61.41,TRADE
TAS1,2020/12/15 06:30:00,1194.47,60.57,TRADE
TAS1,2020/12/15 07:00:00,1226.27,85.90,TRADE
TAS1,2020/12/15 07:30:00,1227.95,56.33,TRADE
TAS1,2020/12/15 08:00:00,1213.53,64.44,TRADE
TAS1,2020/12/15 08:30:00,1222.18,136.41,TRADE
TAS1,2020/12/15 09:00:00,1195.85,75.25,TRADE
TAS1,2020/12/15 09:30:00,1172.87,74.98,TRADE
TAS1,2020/12/15 10:00:00,1117.89,55.03,TRADE
TAS1,2020/12/15 10:30:00,1088.68,54.89,TRADE
TAS1,2020/12/15 11:00:00,1071.18,57.78,TRADE
TAS1,2020/12/15 11:30:00,1076.24,58.90,TRADE
TAS1,2020/12/15 12:00:00,1070.64,80.10,TRADE
TAS1,2020/12/15 12:30:00,1053.61,52.32,TRADE
TAS1,2020/12/15 13:00:00,1063.19,40.37,TRADE
TAS1,2020/12/15 13:30:00,1054.58,41.36,TRADE
TAS1,2020/12/15 14:00:00,1049.37,40.36,TRADE
TAS1,2020/12/15 14:30:00,1077.02,40.36,TRADE
TAS1,2020/12/15 15:00:00,1071.57,21.72,TRADE
TAS1,2020/12/15 15:30:00,1092.45,32.64,TRADE
TAS1,2020/12/15 16:00:00,1094.97,37.58,TRADE
TAS1,2020/12/15 16:30:00,1116.57,35.75,TRADE
TAS1,2020/12/15 17:00:00,1145.52,35.71,TRADE
TAS1,2020/12/15 17:30:00,1135.04,10.94,TRADE
TAS1,2020/12/15 18:00:00,1126.38,31.36,TRADE
TAS1,2020/12/15 18:30:00,1117.69,33.84,TRADE
TAS1,2020/12/15 19:00:00,1113.59,30.83,TRADE
TAS1,2020/12/15 19:30:00,1095.11,12.73,TRADE
TAS1,2020/12/15 20:00:00,1082.77,40.73,TRADE
TAS1,2020/12/15 20:30:00,1087.23,42.14,TRADE
TAS1,2020/12/15 21:00:00,1076.93,35.69,TRADE
TAS1,2020/12/15 21:30:00,1059.41,40.67,TRADE
TAS1,2020/12/15 22:00:00,1040.12,35.20,TRADE
TAS1,2020/12/15 22:30:00,1016.96,32.66,TRADE
TAS1,2020/12/15 23:00:00,999.17,30.80,TRADE
TAS1,2020/12/15 23:30:00,981.05,25.13,TRADE
TAS1,2020/12/16 00:00:00,971.93,31.89,TRADE
TAS1,2020/12/16 00:30:00,975.67,30.16,TRADE
TAS1,2020/12/16 01:00:00,993.46,32.68,TRADE
TAS1,2020/12/16 01:30:00,984.01,42.67,TRADE
TAS1,2020/12/16 02:00:00,987,34.68,TRADE
TAS1,2020/12/16 02:30:00,988.65,34.06,TRADE
TAS1,2020/12/16 03:00:00,1002.07,34.02,TRADE
TAS1,2020/12/16 03:30:00,1011.3,32.92,TRADE
TAS1,2020/12/16 04:00:00,1026.59,36.48,TRADE
TAS1,2020/12/16 04:30:00,1049.19,45.14,TRADE
TAS1,2020/12/16 05:00:00,1071.77,54.92,TRADE
TAS1,2020/12/16 05:30:00,1120.53,47.85,TRADE
TAS1,2020/12/16 06:00:00,1160.24,46.35,TRADE
TAS1,2020/12/16 06:30:00,1231.33,38.89,TRADE
TAS1,2020/12/16 07:00:00,1230.99,40.82,TRADE
TAS1,2020/12/16 07:30:00,1222.14,40.82,TRADE
TAS1,2020/12/16 08:00:00,1227.62,41.16,TRADE
TAS1,2020/12/16 08:30:00,1174.81,20.52,TRADE
TAS1,2020/12/16 09:00:00,1103.28,36.06,TRADE
TAS1,2020/12/16 09:30:00,1087.02,29.27,TRADE
TAS1,2020/12/16 10:00:00,1088.36,16.60,TRADE
TAS1,2020/12/16 10:30:00,1080.7,12.70,TRADE
TAS1,2020/12/16 11:00:00,1095.65,13.10,TRADE
TAS1,2020/12/16 11:30:00,1111.41,19.69,TRADE
TAS1,2020/12/16 12:00:00,1085.69,13.22,TRADE
TAS1,2020/12/16 12:30:00,1071.75,13.02,TRADE
TAS1,2020/12/16 13:00:00,1038.86,12.40,TRADE
TAS1,2020/12/16 13:30:00,1059.89,12.74,TRADE
TAS1,2020/12/16 14:00:00,1072.15,14.58,TRADE
TAS1,2020/12/16 14:30:00,1073.11,41.16,TRADE
TAS1,2020/12/16 15:00:00,1073.38,30.10,TRADE
TAS1,2020/12/16 15:30:00,1018.67,11.38,TRADE
TAS1,2020/12/16 16:00:00,1079.53,31.19,TRADE
TAS1,2020/12/16 16:30:00,1142.31,37.42,TRADE
TAS1,2020/12/16 17:00:00,1177.99,24.02,TRADE
TAS1,2020/12/16 17:30:00,1180.49,22.95,TRADE
TAS1,2020/12/16 18:00:00,1203.77,47.37,TRADE
TAS1,2020/12/16 18:30:00,1178.59,39.04,TRADE
TAS1,2020/12/16 19:00:00,1202.09,30.30,TRADE
TAS1,2020/12/16 19:30:00,1234.5,33.15,TRADE
TAS1,2020/12/16 20:00:00,1181.61,26.72,TRADE
TAS1,2020/12/16 20:30:00,1182.29,32.32,TRADE
TAS1,2020/12/16 21:00:00,1133.11,29.58,TRADE
TAS1,2020/12/16 21:30:00,1094.86,26.22,TRADE
TAS1,2020/12/16 22:00:00,1079.22,17.03,TRADE
TAS1,2020/12/16 22:30:00,1031.15,26.99,TRADE
TAS1,2020/12/16 23:00:00,999.41,26.34,TRADE
